Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
tommy-hilfiger-tommy-icons-lace-up-sneakers,Tommy Icons Lace-Up Sneakers,<p></p>,Tommy Hilfiger,Tommy Hilfiger,Tommy Hilfiger,true,Size,US 7 - EU 40,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451700_27371737_1000_c296b8d5-68c3-4e4d-95e0-70ec1092b524.jpg?v=1591112821,1,,false,Tommy Icons Lace-up sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Tommy Hilfiger,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451700_27371738_1000_63cd587f-af90-4fea-9499-8110047ffa06.jpg?v=1591112821,2,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 8 - EU 41,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451700_27376135_1000_193ab884-71f4-43a6-bcf2-9bfc98fc2d65.jpg?v=1591112821,3,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451700_27371739_1000_bf2b8beb-8337-4952-a98f-7f5a197e0208.jpg?v=1591112821,4,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 10 - EU 44,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 11 - EU 45,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 12 - EU 46,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tommy-hilfiger-tommy-icons-lace-up-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",2754.0,,0,deny,manual,42.00,77.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,Side Logo Sneakers,<p></p>,Baldinini,Baldinini,Baldinini,true,Size,US 7 - EU 40,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15458515_27399899_1000_1e0ac0b6-ade0-46be-8feb-1346bfcf6428.jpg?v=1591112815,1,,false,side logo sneakers ,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Baldinini,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15458515_27401898_1000_d6f3986f-6dc7-442e-b269-c1e8addbc248.jpg?v=1591112815,2,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 8 - EU 41,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15458515_27401897_1000_09f459c8-1bce-4dfe-a551-c8a059645b85.jpg?v=1591112815,3,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15458515_27401899_1000_a9176d14-4d21-4cb3-ae78-9f995f80cd12.jpg?v=1591112815,4,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 10 - EU 44,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 11 - EU 45,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 12 - EU 46,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
baldinini-side-logo-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",3892.0,,0,deny,manual,90.00,361.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,Ace 1 Low-Top Sneakers,"<div class=""_da3196""><p data-tstid=""fullDescription"">Black calf leather Ace low sneakers from Officine Creative featuring a snakeskin pattern, a round toe and a lace-up front fastening.</p></div>",Officine Creative,Officine Creative,Officine Creative,true,Size,US 7 - EU 40,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15439605_27375331_1000_5da6085a-df97-49fa-ad81-3b38b9bbdb2a.jpg?v=1591112809,1,,false,Ace 1 low-top sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Officine Creative,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15439605_27378070_1000_fe3b50b8-51b9-4090-9e71-67eec0efdd6c.jpg?v=1591112809,2,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 8 - EU 41,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15439605_27378071_1000_9957b87f-812c-4e1b-9c98-749d72ece42c.jpg?v=1591112809,3,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15439605_27375333_1000_2eac55bd-9222-40b7-8a94-36a049ae44de.jpg?v=1591112809,4,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 10 - EU 44,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 11 - EU 45,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 12 - EU 46,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
officine-creative-ace-1-low-top-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",2022.0,,0,deny,manual,90.00,381.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,Air Force 1 Lv8 Sneakers,<p></p>,Nike,Nike,Nike,true,Size,US 7 - EU 40,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15461682_27383900_1000_402798a0-6f23-4135-beed-b1b48ecb99c8.jpg?v=1591112804,1,,false,Air Force 1 LV8 sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Nike,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15461682_27377842_1000_97fbbffb-e6a0-4b5c-9d0d-24e24c4fea7b.jpg?v=1591112804,2,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 8 - EU 41,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15461682_27383901_1000_715e241f-280a-4cdf-bf25-9ffb95f978f7.jpg?v=1591112804,3,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15461682_27383903_1000_a7f1c98f-edb9-4f5a-8ca5-6ab26a7efbdd.jpg?v=1591112804,4,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 10 - EU 44,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 11 - EU 45,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 12 - EU 46,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-lv8-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",2881.0,,0,deny,manual,55.00,101.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,Recovery Low-Top Trainers,"<p><span>Black and purple leather Recovery low-top trainers from Palm Angels featuring a pointed tip, a lace fastening, a perforated detail and front and side logo branding.</span></p>",Palm Angels,Palm Angels,Palm Angels,true,Size,US 7 - EU 40,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14266218_20315552_1000_4ed8c327-b9b9-4433-bc57-e2493df72eb0.jpg?v=1591112799,1,,false,Recovery low-top trainers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Palm Angels,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14266218_20315553_1000_726e2930-ded2-4c45-b28e-e680875bf040.jpg?v=1591112799,2,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 8 - EU 41,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14266218_20315554_1000_e8d3c5c3-c00c-4115-8e0e-ac709a8477b4.jpg?v=1591112799,3,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 8.5 - EU 42,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14266218_20315555_1000_2211bb43-0472-458a-beea-8bfa21e5c838.jpg?v=1591112799,4,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 9 - EU 42.5,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 9.5 - EU 43,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 10 - EU 44,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 11 - EU 45,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 12 - EU 46,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 12.5 - EU 47,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 13 - EU 47.5,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 13.5 - EU 48,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
palm-angels-recovery-low-top-trainers,,,,,,,,US 14 - EU 48.5,,,,,"",2505.0,,0,deny,manual,90.00,324.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,Superstar Logo-Print Sneakers,"<p><span>Golden Goose's Superstar sneakers are one of the brand's best-loved styles for good reason - you can count on them to work with so many outfits from breezy dresses to jeans and a tee. Set on bouncy rubber soles, they're hand-distressed to make them look like a love-worn favourite. Featuring a contrasting heel counter, a rubber sole and a printed logo.</span></p>",Golden Goose,Golden Goose,Golden Goose,true,Size,US 7 - EU 40,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14784890_26076235_1000_364e8eac-e780-487e-aac7-a923af38f35c.jpg?v=1591146209,1,,false,Superstar logo-print sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Golden Goose,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14784890_26076237_1000_16b966b0-e2d7-4244-878e-2abda09aadfb.jpg?v=1591146209,2,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 8 - EU 41,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/14784890_26076239_1000_38317568-675f-4802-84cf-66dcba84145b.jpg?v=1591146209,3,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 10 - EU 44,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 11 - EU 45,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 12 - EU 46,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
golden-goose-superstar-logo-print-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",3136.0,,0,deny,manual,90.00,335.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,Logo Stripe Portofino Sneakers,"<p>Why blend in with a boring crowd when you can stand out in style? Lace-up tight into these leather logo stripe portofino sneakers from DOLCE &amp; GABBANA that are certainly a sight to behold when you're walking down the street. Get ready for heads to turn left, right and centre. </p>",Dolce & Gabbana,Dolce & Gabbana,Dolce & Gabbana,true,Size,US 7 - EU 40,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451789_27344647_1000_7ac33baa-9115-40d9-8af5-3332f647d840.jpg?v=1591112788,1,,false,logo stripe portofino sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Dolce & Gabbana,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451789_27349314_1000_8bd06143-6b1d-43a6-a581-4d9d9dd250be.jpg?v=1591112788,2,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 8 - EU 41,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451789_27349316_1000_75066827-25ca-450b-9997-bef51f45272e.jpg?v=1591112788,3,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15451789_27350497_1000_d6131626-d329-4563-a077-6cf62075ead8.jpg?v=1591112788,4,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 10 - EU 44,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 11 - EU 45,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
dolce-gabbana-logo-stripe-portofino-sneakers,,,,,,,,US 12 - EU 46,,,,,"",3142.0,,0,deny,manual,90.00,477.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
